"Região","Variável","Ano","Valor","Valor corrigido","Variação anual","Índice"
"Amazonas","Despesas Empenhadas",2020,21576305962.97,25120885854.16,6.95485342323992,112.25606389199
"Amazonas","Despesas Empenhadas",2021,24878570915.43,26317819357.04,4.76469464424476,117.604722556092
"Amazonas","Despesas Empenhadas",2022,29110982025.87,29110982025.87,10.6131994863884,130.086346366383
"Amazonas","Despesas Liquidadas",2018,17044155436.78,21633764642.21,NA,100
"Amazonas","Despesas Liquidadas",2019,18412912550.75,22406250273.14,3.57074066259735,103.570740662597
"Amazonas","Despesas Liquidadas",2020,20383253442.51,23731837319.35,5.91614853021203,109.698139514037
"Amazonas","Despesas Liquidadas",2021,23627682987.06,24994566399.84,5.32082309303723,115.534983453932
"Amazonas","Despesas Liquidadas",2022,28270421489.33,28270421489.33,13.1062689269575,130.677309090121
"Amazonas","Despesas Pagas",2018,16700429152.15,21197480569.9,NA,100
"Amazonas","Despesas Pagas",2019,17834293772.11,21702142374.34,2.38076314199627,102.380763141996
"Amazonas","Despesas Pagas",2020,20306653658.63,23642653636.54,8.94156543961488,111.535206075915
"Amazonas","Despesas Pagas",2021,23544228785.38,24906284295.06,5.34470740021773,117.496436488903
"Amazonas","Despesas Pagas",2022,27339875095.44,27339875095.44,9.7709910139534,128.977002739949
"Amazonas","Inscrição de Restos a Pagar Não Processados",2018,586502742.74,744434791.48,NA,100
"Amazonas","Inscrição de Restos a Pagar Não Processados",2019,888440787.85,1081123184.1,45.2273854571781,145.227385457178
"Amazonas","Inscrição de Restos a Pagar Não Processados",2020,1193052520.46,1389048534.81,28.4819857014109,186.591028617624
"Amazonas","Inscrição de Restos a Pagar Não Processados",2021,1250887928.37,1323252957.2,-4.73673712337198,177.752702096212
"Amazonas","Inscrição de Restos a Pagar Não Processados",2022,840560536.54,840560536.54,-36.4777133528102,112.912580948681
"Amazonas","Inscrição de Restos a Pagar Processados",2018,268027102.35,340200796.19,NA,100
"Amazonas","Inscrição de Restos a Pagar Processados",2019,488277343.16,594173481.43,74.6537598043003,174.6537598043
"Amazonas","Inscrição de Restos a Pagar Processados",2020,69230855.35,80604178.39,-86.4342349651806,23.6931186795292
"Amazonas","Inscrição de Restos a Pagar Processados",2021,75129552.78,79475867.21,-1.39981723346986,23.3614583211067
"Amazonas","Inscrição de Restos a Pagar Processados",2022,877554378.75,877554378.75,1004.1771666753,257.951888584027
"Bahia","Despesas Empenhadas",2018,46797949778.32,59399589202.14,NA,100
"Bahia","Despesas Empenhadas",2019,48888514323.07,59491309937.29,0.154413079925297,100.154413079925
"Bahia","Despesas Empenhadas",2020,49033692296.35,57089002598.44,-4.03808109349463,96.1100966610443
"Bahia","Despesas Empenhadas",2021,56582124344.63,59855452807.22,4.84585486321947,100.767452454138
"Bahia","Despesas Empenhadas",2022,71281214438.99,71281214438.99,19.0889235581754,120.00287442463
"Bahia","Despesas Liquidadas",2018,46179595263.32,58614725669.74,NA,100
"Bahia","Despesas Liquidadas",2019,48288038412.01,58760604596.18,0.248877606733067,100.248877606733
"Bahia","Despesas Liquidadas",2020,48283902567.34,56216036566.66,-4.33039797157808,95.9077022443213
"Bahia","Despesas Liquidadas",2021,55106053937.02,58293990355.15,3.69637191698138,99.4528076163025
"Bahia","Despesas Liquidadas",2022,69862398817.69,69862398817.69,19.8449418062834,119.189159412473
"Bahia","Despesas Pagas",2018,45816899505.09,58154364069.57,NA,100
"Bahia","Despesas Pagas",2019,47829447815.8,58202556235.1,0.082869387880069,100.08286938788
"Bahia","Despesas Pagas",2020,47851164730.08,55712208069.17,-4.27876080883911,95.8005627961498
"Bahia","Despesas Pagas",2021,54699238439.96,57863640203.62,3.86168886320011,99.5000824605318
"Bahia","Despesas Pagas",2022,69295641918.79,69295641918.79,19.7567966255514,119.158111394515
"Bahia","Inscrição de Restos a Pagar Não Processados",2018,618354515,784863532.4,NA,100
"Bahia","Inscrição de Restos a Pagar Não Processados",2019,600475911.06,730705341.11,-6.9003322302913,93.0996677697087
"Bahia","Inscrição de Restos a Pagar Não Processados",2020,749789729.01,872966031.79,19.4689545397184,111.225199764422
"Bahia","Inscrição de Restos a Pagar Não Processados",2021,1476070407.61,1561462452.08,78.8686380933118,198.947000035187
"Bahia","Inscrição de Restos a Pagar Não Processados",2022,1418815621.3,1418815621.3,-9.13546339778983,180.772269665972
"Bahia","Inscrição de Restos a Pagar Processados",2018,362695758.23,460361600.16,NA,100
"Bahia","Inscrição de Restos a Pagar Processados",2019,458590596.21,558048361.08,21.219571937809,121.219571937809
"Bahia","Inscrição de Restos a Pagar Processados",2020,432737837.26,503828497.48,-9.71597936334182,109.441903344
"Bahia","Inscrição de Restos a Pagar Processados",2021,406815497.06,430350151.53,-14.583999578729,93.4808966213582
"Bahia","Inscrição de Restos a Pagar Processados",2022,566756898.9,566756898.9,31.6966885883601,123.111245313037
"Ceará","Despesas Empenhadas",2018,26980424450.88,34245648291.71,NA,100
"Ceará","Despesas Empenhadas",2019,27762603422.19,33783674299.06,-1.34900057582449,98.6509994241755
"Ceará","Despesas Empenhadas",2020,28534870390.99,33222611098.75,-1.66075245499751,97.012650529359
"Ceará","Despesas Empenhadas",2021,32891618159.15,34794428828.57,4.73116855610165,101.602482546645
"Ceará","Despesas Empenhadas",2022,34591952851.53,34591952851.53,-0.58192068057098,101.011236688732
"Ceará","Despesas Liquidadas",2018,26397457232.83,33505701062.52,NA,100
"Ceará","Despesas Liquidadas",2019,26908977074.06,32744916006.84,-2.27061375095663,97.7293862490434
"Ceará","Despesas Liquidadas",2020,27357039845.37,31851285221.98,-2.72906726855959,95.0622855571565
"Ceará","Despesas Liquidadas",2021,31085193561.66,32883500889.8,3.24073474783269,98.1430020772913
"Ceará","Despesas Liquidadas",2022,33521314266.78,33521314266.78,1.93961518610033,100.046598649677
"Ceará","Despesas Pagas",2018,26141961634.04,33181406223.04,NA,100
"Ceará","Despesas Pagas",2019,26624251382.26,32398439853.65,-2.35965397044063,97.6403460295594
"Ceará","Despesas Pagas",2020,27143511497.62,31602678196.31,-2.4561727692278,95.2421304386015
"Ceará","Despesas Pagas",2021,30831747310.34,32615392537.37,3.20452062565457,98.2941841528193
"Ceará","Despesas Pagas",2022,33370511346.92,33370511346.92,2.31522220278293,100.56991292837
"Ceará","Inscrição de Restos a Pagar Não Processados",2018,582967218.05,739947229.2,NA,100
"Ceará","Inscrição de Restos a Pagar Não Processados",2019,853626348.13,1038758292.22,40.3827531516081,140.382753151608
"Ceará","Inscrição de Restos a Pagar Não Processados",2020,1177830545.62,1371325876.77,32.0158777109974,185.327523727958
"Ceará","Inscrição de Restos a Pagar Não Processados",2021,1806424597.49,1910927938.77,39.3489301952772,258.251921672308
"Ceará","Inscrição de Restos a Pagar Não Processados",2022,1070638584.75,1070638584.75,-43.9728436102549,144.691208034866
"Ceará","Inscrição de Restos a Pagar Processados",2018,255495598.79,324294839.47,NA,100
"Ceará","Inscrição de Restos a Pagar Processados",2019,284725691.8,346476153.19,6.83986021987004,106.83986021987
"Ceará","Inscrição de Restos a Pagar Processados",2020,213528347.75,248607025.67,-28.2470024614741,76.6608022737279
"Ceará","Inscrição de Restos a Pagar Processados",2021,253446251.32,268108352.43,7.84423799264868,82.6742580511529
"Ceará","Inscrição de Restos a Pagar Processados",2022,150802919.86,150802919.86,-43.7529944542205,46.501794510964
"Distrito Federal","Despesas Empenhadas",2018,24837308242.98,31525438902.95,NA,100
"Distrito Federal","Despesas Empenhadas",2019,24910255086.83,30312717138.31,-3.84680374593142,96.1531962540686
"Distrito Federal","Despesas Empenhadas",2020,25395113308.82,29567051180.09,-2.45991131318812,93.7879129014228
"Distrito Federal","Despesas Empenhadas",2021,29529448394.84,31237754419.67,5.65055753921455,99.0874528847461
"Distrito Federal","Despesas Empenhadas",2022,33947296845.17,33947296845.17,8.67393471725943,107.682233860964
"Distrito Federal","Despesas Liquidadas",2018,23756702114.86,30153849754.2,NA,100
"Distrito Federal","Despesas Liquidadas",2019,23853518173.8,29026798265.84,-3.73767030593836,96.2623296940616
"Distrito Federal","Despesas Liquidadas",2020,24229806300.03,28210306220.92,-2.81289047948801,93.554575786764
"Distrito Federal","Despesas Liquidadas",2021,27737225156.43,29341849401.8,4.01109853972759,97.3071420099953
"Distrito Federal","Despesas Liquidadas",2022,32518512096.87,32518512096.87,10.8263887922318,107.841991526606
"Distrito Federal","Despesas Pagas",2018,22397235712.37,28428309506.73,NA,100
"Distrito Federal","Despesas Pagas",2019,22706808890.31,27631394082.73,-2.80324591165486,97.1967540883451
"Distrito Federal","Despesas Pagas",2020,23083600779.8,26875800764.4,-2.73454649471434,94.5388636564462
"Distrito Federal","Despesas Pagas",2021,26507578723.31,28041066780.09,4.33574435941468,98.6378271048853
"Distrito Federal","Despesas Pagas",2022,31124845441.59,31124845441.59,10.9973657053931,109.485389675463
"Distrito Federal","Inscrição de Restos a Pagar Não Processados",2018,1080606128.12,1371589148.75,NA,100
"Distrito Federal","Inscrição de Restos a Pagar Não Processados",2019,1056736913.03,1285918872.47,-6.24605964242833,93.7539403575717
"Distrito Federal","Inscrição de Restos a Pagar Não Processados",2020,1165307008.79,1356744959.17,5.50781921132839,98.9177378959634
"Distrito Federal","Inscrição de Restos a Pagar Não Processados",2021,1792223238.41,1895905017.87,39.739234338474,138.226889560758
"Distrito Federal","Inscrição de Restos a Pagar Não Processados",2022,1428784748.3,1428784748.3,-24.6383793052459,104.170024208935
"Distrito Federal","Inscrição de Restos a Pagar Processados",2018,1359429948.88,1725493977.73,NA,100
"Distrito Federal","Inscrição de Restos a Pagar Processados",2019,1146708357.89,1395403056.76,-19.1302273569367,80.8697726430633
"Distrito Federal","Inscrição de Restos a Pagar Processados",2020,1145940259.15,1334196618.05,-4.38629100126209,77.3225890828795
"Distrito Federal","Inscrição de Restos a Pagar Processados",2021,1229646433.12,1300782621.71,-2.50442819955849,75.3861003572591
"Distrito Federal","Inscrição de Restos a Pagar Processados",2022,1393666655.28,1393666655.28,7.14062688259898,80.7691405051126
"Espírito Santo","Despesas Empenhadas",2018,16114437956.4,20453695073.56,NA,100
"Espírito Santo","Despesas Empenhadas",2019,16815378332.47,20462247583.94,0.0418140113521703,100.041814011352
"Espírito Santo","Despesas Empenhadas",2020,17696916561.42,20604185984.06,0.693659870636121,100.735763929005
"Espírito Santo","Despesas Empenhadas",2021,18762339557.94,19847758333.06,-3.67123288241135,97.0375194392954
"Espírito Santo","Despesas Empenhadas",2022,22785645317.67,22785645317.67,14.802109816686,111.401119630088
"Espírito Santo","Despesas Liquidadas",2018,15589206749.31,19787030869.57,NA,100
"Espírito Santo","Despesas Liquidadas",2019,16380384256.15,19932913285.82,0.73726279203592,100.737262792036
"Espírito Santo","Despesas Liquidadas",2020,16859615982.53,19629332721.23,-1.52301151485951,99.2030226799589
"Espírito Santo","Despesas Liquidadas",2021,17708744425.87,18733211743.73,-4.56521365359916,94.6741927437904
"Espírito Santo","Despesas Liquidadas",2022,21524275579.16,21524275579.16,14.8990139737473,108.77971395022
"Espírito Santo","Despesas Pagas",2018,15377355320.92,19518132597.79,NA,100
"Espírito Santo","Despesas Pagas",2019,16105386623.44,19598274984.25,0.410604785362878,100.410604785363
"Espírito Santo","Despesas Pagas",2020,16663652636.98,19401176296.14,-1.00569406372958,99.4007812936815
"Espírito Santo","Despesas Pagas",2021,17282524766.01,18282334880.55,-5.76687412408392,93.6684633581189
"Espírito Santo","Despesas Pagas",2022,20738294575.05,20738294575.05,13.4335122430824,106.251427851239
"Espírito Santo","Inscrição de Restos a Pagar Não Processados",2018,525231207.09,666664203.99,NA,100
"Espírito Santo","Inscrição de Restos a Pagar Não Processados",2019,434994076.32,529334298.12,-20.5995619755909,79.4004380244091
"Espírito Santo","Inscrição de Restos a Pagar Não Processados",2020,837300578.89,974853262.83,84.1658978630931,146.228529594882
"Espírito Santo","Inscrição de Restos a Pagar Não Processados",2021,1053595132.07,1114546589.33,14.329677278247,167.182605974554
"Espírito Santo","Inscrição de Restos a Pagar Não Processados",2022,1261369738.51,1261369738.51,13.1733523376768,189.206159706892
"Espírito Santo","Inscrição de Restos a Pagar Processados",2018,211851428.39,268898271.78,NA,100
"Espírito Santo","Inscrição de Restos a Pagar Processados",2019,274997632.71,334638301.57,24.4479182981828,124.447918298183
"Espírito Santo","Inscrição de Restos a Pagar Processados",2020,195963345.55,228156425.09,-31.8199907124875,84.848602253817
"Espírito Santo","Inscrição de Restos a Pagar Processados",2021,426219659.86,450876863.17,97.617429792803,167.675626989111
"Espírito Santo","Inscrição de Restos a Pagar Processados",2022,785981004.11,785981004.11,74.3227626682745,292.29678528877
"Goiás","Despesas Empenhadas",2018,25806670577.75,32755828797.09,NA,100
"Goiás","Despesas Empenhadas",2019,29474078173.31,35866328605.06,9.49601924969865,109.496019249699
"Goiás","Despesas Empenhadas",2020,28939396289.04,33693592967.82,-6.05787021349453,102.862892514609
"Goiás","Despesas Empenhadas",2021,34039050500.63,36008241197.05,6.8696984362596,109.929263033176
"Goiás","Despesas Empenhadas",2022,38761193279.08,38761193279.08,7.64533892939914,118.333727774653
"Goiás","Despesas Liquidadas",2018,25092675462.88,31849570793.98,NA,100
"Goiás","Despesas Liquidadas",2019,28780112586.39,35021857825.18,9.96021909280991,109.96021909281
"Goiás","Despesas Liquidadas",2020,28314167921.73,32965651378.79,-5.87120893658483,103.504224882745
"Goiás","Despesas Liquidadas",2021,30714244192.74,32491091755.25,-1.43955785398292,102.014221684241
"Goiás","Despesas Liquidadas",2022,37248337432.95,37248337432.95,14.6416922938002,116.950830119163
"Goiás","Despesas Pagas",2018,23141167941.66,29372566018.46,NA,100
"Goiás","Despesas Pagas",2019,27356801356.92,33289863088.54,13.3365844428371,113.336584442837
"Goiás","Despesas Pagas",2020,25991567678.84,30261491747.08,-9.09697745949131,103.026380902715
"Goiás","Despesas Pagas",2021,30537073919.93,32303672017.55,6.74844547498903,109.979060042789
"Goiás","Despesas Pagas",2022,37123320052.08,37123320052.08,14.9198147873455,126.387732106037
"Goiás","Inscrição de Restos a Pagar Não Processados",2018,713995114.87,906258003.11,NA,100
"Goiás","Inscrição de Restos a Pagar Não Processados",2019,693965586.92,844470779.87,-6.81784028697845,93.1821597130215
"Goiás","Inscrição de Restos a Pagar Não Processados",2020,625228367.31,727941589.03,-13.7990790940024,80.3238797927221
"Goiás","Inscrição de Restos a Pagar Não Processados",2021,3324806307.89,3517149441.81,383.163689891202,388.09582147029
"Goiás","Inscrição de Restos a Pagar Não Processados",2022,1512855846.13,1512855846.13,-56.9863074867967,166.934343303821
"Goiás","Inscrição de Restos a Pagar Processados",2018,1951507521.22,2477004775.52,NA,100
"Goiás","Inscrição de Restos a Pagar Processados",2019,1423311229.47,1731994736.64,-30.0770529892741,69.9229470107259
"Goiás","Inscrição de Restos a Pagar Processados",2020,2322600242.89,2704159631.71,56.1297834516495,109.170545750858
"Goiás","Inscrição de Restos a Pagar Processados",2021,177170272.81,187419737.7,-93.0692058448678,7.56638580402635
"Goiás","Inscrição de Restos a Pagar Processados",2022,125017380.87,125017380.87,-33.2955096383106,5.04711908937499
"Maranhão","Despesas Empenhadas",2018,19269528545.85,24458380872.76,NA,100
"Maranhão","Despesas Empenhadas",2019,16932064856.91,20604240734.83,-15.7579528995824,84.2420471004176
"Maranhão","Despesas Empenhadas",2020,17944402890.78,20892329646.88,1.3982020291726,85.4199211123922
"Maranhão","Despesas Empenhadas",2021,21175224550.8,22400230964.52,7.21748767670429,91.5850933921296
"Maranhão","Despesas Empenhadas",2022,23839666281.81,23839666281.81,6.42598426583163,97.470337083355
"Maranhão","Despesas Liquidadas",2018,18900772547.4,23990327145.46,NA,100
"Maranhão","Despesas Liquidadas",2019,16191249047.73,19702758995.8,-17.8720703709595,82.1279296290405
"Maranhão","Despesas Liquidadas",2020,17231253811.41,20062023632.01,1.82342298500724,83.625469175007
"Maranhão","Despesas Liquidadas",2021,20154143143.39,21320079049.02,6.27083010211746,88.8694802690704
"Maranhão","Despesas Liquidadas",2022,23358019642.22,23358019642.22,9.55878535212877,97.3643231315432
"Maranhão","Despesas Pagas",2018,17954262889.32,22788943641.86,NA,100
"Maranhão","Despesas Pagas",2019,15439657198.16,18788164140.79,-17.5557918082747,82.4442081917253
"Maranhão","Despesas Pagas",2020,16792991719.9,19551763349.55,4.06425664071237,85.7949523980402
"Maranhão","Despesas Pagas",2021,19442138848.25,20566884643.9,5.19196798877666,90.2493988625326
"Maranhão","Despesas Pagas",2022,22794759909.83,22794759909.83,10.8323419151902,100.025522323726
"Maranhão","Inscrição de Restos a Pagar Não Processados",2018,368755998.45,468053727.3,NA,100
"Maranhão","Inscrição de Restos a Pagar Não Processados",2019,740815809.18,901481739.03,92.6021921094954,192.602192109495
"Maranhão","Inscrição de Restos a Pagar Não Processados",2020,713149079.37,830306014.88,-7.89541496720561,177.395449806516
"Maranhão","Inscrição de Restos a Pagar Não Processados",2021,1021081407.41,1080151915.49,30.0908214721423,230.775197907499
"Maranhão","Inscrição de Restos a Pagar Não Processados",2022,481646639.59,481646639.59,-55.4093611571752,102.904135037747
"Maranhão","Inscrição de Restos a Pagar Processados",2018,946509658.08,1201383503.6,NA,100
"Maranhão","Inscrição de Restos a Pagar Processados",2019,751591849.57,914594855.01,-23.8715320903462,76.1284679096538
"Maranhão","Inscrição de Restos a Pagar Processados",2020,438262091.51,510260282.46,-44.2091457583783,42.4727225678546
"Maranhão","Inscrição de Restos a Pagar Processados",2021,712004295.14,753194405.12,47.6098436446587,62.6939193740399
"Maranhão","Inscrição de Restos a Pagar Processados",2022,563259732.39,563259732.39,-25.2172176849534,46.8842572502591
"Mato Grosso","Despesas Empenhadas",2018,18680987492.42,23711358899.19,NA,100
"Mato Grosso","Despesas Empenhadas",2019,19875228451.46,24185708898.14,2.00051798366649,102.000517983666
"Mato Grosso","Despesas Empenhadas",2020,19912960920.47,23184284611.09,-4.14056206194979,97.7771232330425
"Mato Grosso","Despesas Empenhadas",2021,26257782801.46,27776819932.08,19.8088291186401,117.145626491398
"Mato Grosso","Despesas Empenhadas",2022,33254548205.77,33254548205.77,19.7205017964049,140.247331868044
"Mato Grosso","Despesas Liquidadas",2018,17889355855.21,22706558597.63,NA,100
"Mato Grosso","Despesas Liquidadas",2019,19249640059.48,23424444755.92,3.1615806296817,103.161580629682
"Mato Grosso","Despesas Liquidadas",2020,18880442967.26,21982143443.4,-6.15724866714498,96.8096655813549
"Mato Grosso","Despesas Liquidadas",2021,22833168251.12,24154088248.26,9.88049600555268,106.37494072211
"Mato Grosso","Despesas Liquidadas",2022,29196811244.07,29196811244.07,20.8773063341493,128.583162959434
"Mato Grosso","Despesas Pagas",2018,15658047538.1,19874408940.49,NA,100
"Mato Grosso","Despesas Pagas",2019,17772425854.77,21626856727.05,8.81760957927029,108.81760957927
"Mato Grosso","Despesas Pagas",2020,18561004046.66,21610226736.45,-0.0768950884073583,108.733934182182
"Mato Grosso","Despesas Pagas",2021,22555490757.44,23860346853.59,10.4122929600952,120.055629956267
"Mato Grosso","Despesas Pagas",2022,28953794932.32,28953794932.32,21.3469154911453,145.683803825394
"Mato Grosso","Inscrição de Restos a Pagar Não Processados",2018,791631637.21,1004800301.56,NA,100
"Mato Grosso","Inscrição de Restos a Pagar Não Processados",2019,625588391.98,761264142.22,-24.2372697303035,75.7627302696965
"Mato Grosso","Inscrição de Restos a Pagar Não Processados",2020,1032517953.21,1202141167.7,57.9138042932527,119.639809605314
"Mato Grosso","Inscrição de Restos a Pagar Não Processados",2021,3424614550.34,3622731683.81,201.356594478933,360.542455867652
"Mato Grosso","Inscrição de Restos a Pagar Não Processados",2022,4057736961.7,4057736961.7,12.0076592984802,403.835165594613
"Mato Grosso","Inscrição de Restos a Pagar Processados",2018,2231308317.11,2832149657.14,NA,100
"Mato Grosso","Inscrição de Restos a Pagar Processados",2019,1477214204.71,1797588028.87,-36.5292005548441,63.4707994451559
"Mato Grosso","Inscrição de Restos a Pagar Processados",2020,319438920.6,371916706.94,-79.3102367746744,13.131958122424
"Mato Grosso","Inscrição de Restos a Pagar Processados",2021,277677493.68,293741394.67,-21.0195753003943,10.3716762964649
