"Região","Variável","Ano","Valor","Valor corrigido","Variação anual","Índice"
"Acre","1.1.2.1.04.0.0 - Taxa de Controle e Fiscalização Ambiental",2019,1110249.76,1064414.46,52.9826358012534,152.982635801253
"Acre","1.1.2.1.04.0.0 - Taxa de Controle e Fiscalização Ambiental",2020,1284281.06,1178043.48,10.6752608377755,169.313931209541
"Acre","1.1.2.1.04.0.0 - Taxa de Controle e Fiscalização Ambiental",2021,1479338.59,1232921.55,4.65840785435188,177.201264679519
"Acre","1.1.2.1.04.0.0 - Taxa de Controle e Fiscalização Ambiental",2022,1386598.63,1092431.34,-11.3949026197166,157.009353128381
"Acre","1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços",2018,14214199.54,14214199.54,NA,100
"Acre","1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços",2019,14476589.23,13878940.99,-2.35861716346778,97.6413828365322
"Acre","1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços",2020,17.14,15.72,-99.999886734874,0.000110593635298445
"Acre","1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços",2021,14.28,11.9,-24.3002544529262,8.37191005121818e-05
"Acre","1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços",2022,117419160.7,92508652.99,777383538.571429,650.818589740871
"Acre","1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços",2018,570831.24,570831.24,NA,100
"Acre","1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços",2022,83504671.11,65789131.83,11425.1456507531,11525.1456507531
"Acre","1.1.2.2.02.0.0 - Emolumentos e Custas Judiciais",2018,13643368.3,13643368.3,NA,100
"Acre","1.1.2.2.02.0.0 - Emolumentos e Custas Judiciais",2019,14476589.23,13878940.99,1.72664612447646,101.726646124476
"Acre","1.1.2.2.02.0.0 - Emolumentos e Custas Judiciais",2020,17.14,15.72,-99.999886734874,0.000115220813908988
"Acre","1.1.2.2.02.0.0 - Emolumentos e Custas Judiciais",2021,14.28,11.9,-24.3002544529262,8.72218629463714e-05
"Acre","1.1.2.2.02.0.0 - Emolumentos e Custas Judiciais",2022,989.65,779.7,6452.10084033613,0.00571486441506604
"Acre","1.1.2.2.50.0.0 - Taxas Judiciais",2022,17080407.08,13456793.95,NA,100
"Acre","1.1.2.2.51.0.0 - Taxas Extrajudiciais",2022,16833092.86,13261947.51,NA,100
"Acre","1.1.2.8.00.0.0 - Taxas - Específicas de Estados, DF e Municípios",2020,17928317.52,16445261.32,NA,100
"Acre","1.1.2.8.00.0.0 - Taxas - Específicas de Estados, DF e Municípios",2021,81841248.08,68208751.64,314.762345898679,414.762345898679
"Acre","1.1.2.8.02.0.0 - Taxas pela Prestação de Serviços",2020,17928317.52,16445261.32,NA,100
"Acre","1.1.2.8.02.0.0 - Taxas pela Prestação de Serviços",2021,81841248.08,68208751.64,314.762345898679,414.762345898679
"Acre","1.1.2.8.02.1.0 - Taxas Judiciais",2020,11413831.27,10469662.74,NA,100
"Acre","1.1.2.8.02.1.0 - Taxas Judiciais",2021,13443593.97,11204261.71,7.01645304383511,107.016453043835
"Acre","1.1.2.8.02.2.0 - Taxas Extrajudiciais",2020,6441909.41,5909025.4,NA,100
"Acre","1.1.2.8.02.2.0 - Taxas Extrajudiciais",2021,10690219.11,8909523.22,50.7782183505253,150.778218350525
"Acre","1.1.2.8.02.9.0 - Taxas pela Prestação de Serviços - Outras",2020,72576.84,66573.18,NA,100
"Acre","1.1.2.8.02.9.0 - Taxas pela Prestação de Serviços - Outras",2021,57707435,48094966.71,72143.7574861228,72243.7574861228
"Acre","1.2.0.0.00.0.0 - Contribuições",2018,234550778.09,234550778.09,NA,100
"Acre","1.2.0.0.00.0.0 - Contribuições",2019,253261846.97,242806242.05,3.51969156837855,103.519691568379
"Acre","1.2.0.0.00.0.0 - Contribuições",2020,239553474.45,219737266.61,-9.50098121252151,93.6843051212067
"Acre","1.2.0.0.00.0.0 - Contribuições",2021,254918993.3,212456514.4,-3.31338981426498,90.5801788977557
"Acre","1.2.0.0.00.0.0 - Contribuições",2022,272690090.86,214838811.99,1.12131068173074,91.595864119267
"Acre","1.2.1.0.00.0.0 - Contribuições Sociais",2018,234550778.09,234550778.09,NA,100
"Acre","1.2.1.0.00.0.0 - Contribuições Sociais",2019,253261846.97,242806242.05,3.51969156837855,103.519691568379
"Acre","1.2.1.0.00.0.0 - Contribuições Sociais",2020,239553474.45,219737266.61,-9.50098121252151,93.6843051212067
"Acre","1.2.1.0.00.0.0 - Contribuições Sociais",2021,254918993.3,212456514.4,-3.31338981426498,90.5801788977557
"Acre","1.2.1.0.00.0.0 - Contribuições Sociais",2022,272546680.86,214725826.47,1.06813014249469,91.5476930916883
"Acre","1.2.1.0.04.0.0 - Contribuição para o Regime Próprio de Previdência Social - RPPS",2018,186836165.14,186836165.14,NA,100
"Acre","1.2.1.0.04.1.0 - Contribuição Patronal de Servidor Ativo Civil para o RPPS",2018,393982.62,393982.62,NA,100
"Acre","1.2.1.0.04.2.0 - Contribuição do Servidor Ativo Civil para o RPPS",2018,166339092.2,166339092.2,NA,100
"Acre","1.2.1.0.04.3.0 - Contribuição do Servidor Inativo para o RPPS",2018,16284367.67,16284367.67,NA,100
"Acre","1.2.1.0.04.4.0 - Contribuição do Pensionista para o RPPS",2018,3818722.65,3818722.65,NA,100
"Acre","1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social",2022,272546680.86,214725826.47,NA,100
"Acre","1.2.1.5.01.0.0 - Contribuição do Servidor Civil",2022,227613136.67,179324946.21,NA,100
"Acre","1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo",2022,204670084.18,161249268.71,NA,100
"Acre","1.2.1.5.01.2.0 - Contribuição do Servidor Civil Inativo",2022,19100321.5,15048182.96,NA,100
"Acre","1.2.1.5.01.3.0 -Contribuição do Servidor Civil - Pensionistas",2022,3842730.99,3027494.54,NA,100
"Acre","1.2.1.5.02.0.0 - Contribuição Patronal - Servidor Civil",2022,304391.84,239815.03,NA,100
"Acre","1.2.1.5.02.1.0 - Contribuição Patronal - Servidor Civil Ativo",2022,304391.84,239815.03,NA,100
"Acre","1.2.1.5.52.0.0 - Contribuição do Militar para o Sistema de Proteção Social dos Militares",2022,44629152.35,35161065.23,NA,100
"Acre","1.2.1.5.52.1.0 - Contribuição do Militar Ativo",2022,28969582.47,22823677.47,NA,100
"Acre","1.2.1.5.52.2.0 - Contribuição do Militar Inativo",2022,14831022.76,11684617.14,NA,100
"Acre","1.2.1.5.52.3.0 - Contribuição dos Pensionistas Militares",2022,828547.12,652770.62,NA,100
"Acre","1.2.1.8.00.0.0 - Contribuições Sociais Específicas de Estados, DF e Municípios",2021,254918993.3,212456514.4,NA,100
"Acre","1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios",2018,47714612.95,47714612.95,NA,100
"Acre","1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios",2019,253261846.97,242806242.05,408.871867627714,508.871867627714
"Acre","1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios",2020,239553474.45,219737266.61,-9.50098121252151,460.524047088597
"Acre","1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN",2019,198817057.98,190609139.44,NA,100
"Acre","1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN",2020,197793643.42,181431868.84,-4.81470648624843,95.1852935137516
"Acre","1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN",2021,212880459.58,177420441.85,-2.21098256642971,93.0807632683576
"Acre","1.2.1.8.01.1.0 - CPSSS do Servidor Civil Ativo",2019,174471127.17,167268300.54,NA,100
"Acre","1.2.1.8.01.1.0 - CPSSS do Servidor Civil Ativo",2020,174049801.59,159652151.75,-4.55325292683217,95.4467470731678
"Acre","1.2.1.8.01.1.0 - CPSSS do Servidor Civil Ativo",2021,190400378.6,158684922.83,-0.605835191945658,94.8684970898312
"Acre","1.2.1.8.01.2.0 - CPSSS do Servidor Civil Inativo",2019,19248150.29,18453514,NA,100
"Acre","1.2.1.8.01.2.0 - CPSSS do Servidor Civil Inativo",2020,19863652.57,18220502.67,-1.2626935444382,98.7373064555618
"Acre","1.2.1.8.01.2.0 - CPSSS do Servidor Civil Inativo",2021,18592789.46,15495743.14,-14.9543598184385,83.9717743731628
"Acre","1.2.1.8.01.3.0 - CPSSS do Servidor Civil - Pensionistas",2019,5097780.52,4887324.9,NA,100
"Acre","1.2.1.8.01.3.0 - CPSSS do Servidor Civil - Pensionistas",2020,3880189.26,3559214.43,-27.1745893136755,72.8254106863245
"Acre","1.2.1.8.01.3.0 - CPSSS do Servidor Civil - Pensionistas",2021,3887291.52,3239775.88,-8.97497344659844,66.2893494148506
"Acre","1.2.1.8.02.0.0 Contribuição para Previdência Militar de Estados, DF e Municípios",2018,47714612.95,47714612.95,NA,100
"Acre","1.2.1.8.02.2.0 Contribuição do Militar Ativo",2018,34584543.91,34584543.91,NA,100
"Acre","1.2.1.8.02.3.0 Contribuição do Militar Inativo",2018,12636080.78,12636080.78,NA,100
"Acre","1.2.1.8.02.4.0 Contribuição dos Pensionistas Militares",2018,493988.26,493988.26,NA,100
"Acre","1.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN",2019,269432.72,258309.52,NA,100
"Acre","1.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN",2020,305372.78,280111.9,8.44040901008993,108.44040901009
"Acre","1.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN",2021,234080.2,195088.89,-30.35323026262,75.5252419655304
"Acre","1.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo",2019,269432.72,258309.52,NA,100
"Acre","1.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo",2020,305372.78,280111.9,8.44040901008993,108.44040901009
"Acre","1.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo",2021,234080.2,195088.89,-30.35323026262,75.5252419655304
"Acre","1.2.1.8.05.0.0 - Contribuição dos Militares e Pensionistas para Previdência Militar de Estados e DF",2019,54175356.27,51938793.09,NA,100
"Acre","1.2.1.8.05.0.0 - Contribuição dos Militares e Pensionistas para Previdência Militar de Estados e DF",2020,41454458.25,38025285.86,-26.7882759730103,73.2117240269897
"Acre","1.2.1.8.05.0.0 - Contribuição dos Militares e Pensionistas para o Sistema de Proteção Social dos Militares - SPSM de Estados e DF",2021,41804453.52,34840983.66,NA,100
"Acre","1.2.1.8.05.1.0 - Contribuição do Militar Ativo",2019,37753367.74,36194766.23,NA,100
"Acre","1.2.1.8.05.1.0 - Contribuição do Militar Ativo",2020,26002329.19,23851379.13,-34.1026849615876,65.8973150384124
"Acre","1.2.1.8.05.1.0 - Contribuição para o SPSM - Militar Ativo",2021,26948553.13,22459666.86,NA,100
"Acre","1.2.1.8.05.2.0 - Contribuição do Militar Inativo",2019,15794466.09,15142410.92,NA,100
"Acre","1.2.1.8.05.2.0 - Contribuição do Militar Inativo",2020,14438608.34,13244225.9,-12.5355534863533,87.4644465136467
"Acre","1.2.1.8.05.2.0 - Contribuição para o SPSM - Militar Inativo",2021,14173058.9,11812217.89,NA,100
"Acre","1.2.1.8.05.3.0 - Contribuição dos Pensionistas Militares",2019,627522.44,601615.95,NA,100
"Acre","1.2.1.8.05.3.0 - Contribuição dos Pensionistas Militares",2020,1013520.72,929680.83,54.53061542002,154.53061542002
"Acre","1.2.1.8.05.3.0 - Contribuição para o SPSM - Pensionistas Militares",2021,682841.49,569098.92,NA,100
"Acre","1.2.2.0.00.0.0 - Contribuições Econômicas",2022,143410,112985.53,NA,100
"Acre","1.2.2.1.00.0.0 - Contribuições Econômicas",2022,143410,112985.53,NA,100
"Acre","1.2.2.1.99.0.0 - Outras Contribuições Econômicas",2022,143410,112985.53,NA,100
"Acre","1.3.0.0.00.0.0 - Receita Patrimonial",2018,25000775.07,25000775.07,NA,100
"Acre","1.3.0.0.00.0.0 - Receita Patrimonial",2019,22506211.84,21577070.47,-13.6943938354468,86.3056061645532
"Acre","1.3.0.0.00.0.0 - Receita Patrimonial",2020,8179616.47,7502986.83,-65.2270365412585,30.0110168944454
"Acre","1.3.0.0.00.0.0 - Receita Patrimonial",2021,109012546.82,90854060.83,1110.90524198614,363.404976748187
"Acre","1.3.0.0.00.0.0 - Receita Patrimonial",2022,180446754.26,142164924.99,56.4761373253414,568.642070463618
"Acre","1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado",2018,119784.32,119784.32,NA,100
"Acre","1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado",2019,119456.97,114525.34,-4.39037429940747,95.6096257005925
"Acre","1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado",2020,61344.6,56270.09,-50.8666902888042,46.9761735091872
"Acre","1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado",2021,89912.74,74935.76,33.171565924277,62.5589058734899
"Acre","1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado",2022,99657.58,78515.2,4.77667805063964,65.5471433990693
"Acre","1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2018,119784.32,119784.32,NA,100
"Acre","1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2019,119456.97,114525.34,-4.39037429940747,95.6096257005925
"Acre","1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2020,48562.53,44545.37,-61.1043547218458,37.1879808642734
"Acre","1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2021,73719.15,61439.57,37.9258270837126,51.2918301827819
"Acre","1.3.1.0.01.1.0 - Aluguéis e Arrendamentos",2018,119784.32,119784.32,NA,100
"Acre","1.3.1.0.01.1.0 - Aluguéis e Arrendamentos",2019,119456.97,114525.34,-4.39037429940747,95.6096257005925
"Acre","1.3.1.0.01.1.0 - Aluguéis e Arrendamentos",2020,48562.53,44545.37,-61.1043547218458,37.1879808642734
"Acre","1.3.1.0.01.1.0 - Aluguéis e Arrendamentos",2021,73719.15,61439.57,37.9258270837126,51.2918301827819
"Acre","1.3.1.0.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",2020,12782.07,11724.72,NA,100
"Acre","1.3.1.0.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",2021,16193.59,13496.18,15.108761659127,115.108761659127
"Acre","1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado",2022,99657.58,78515.2,NA,100
"Acre","1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2022,85367.54,67256.79,NA,100
"Acre","1.3.1.1.01.1.0 - Aluguéis e Arrendamentos",2022,85367.54,67256.79,NA,100
"Acre","1.3.1.1.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",2022,14290.04,11258.4,NA,100
"Acre","1.3.2.0.00.0.0 - Valores Mobiliários",2018,24607285.32,24607285.32,NA,100
"Acre","1.3.2.0.00.0.0 - Valores Mobiliários",2019,21796199.07,20896369.71,-15.0805566796265,84.9194433203735
"Acre","1.3.2.0.00.0.0 - Valores Mobiliários",2020,7918028.77,7263038.05,-65.2425844737794,29.5158037774156
"Acre","1.3.2.0.00.0.0 - Valores Mobiliários",2021,39906760.39,33259393.91,357.926747471742,135.160760228061
"Acre","1.3.2.0.00.0.0 - Valores Mobiliários",2022,165355678.63,130275425.27,291.695127164751,529.418111652147
"Acre","1.3.2.1.00.0.0 - Juros e Correções Monetárias",2018,24607285.32,24607285.32,NA,100
"Acre","1.3.2.1.00.0.0 - Juros e Correções Monetárias",2019,21796146.25,20896319.07,-15.0807624723392,84.9192375276608
"Acre","1.3.2.1.00.0.0 - Juros e Correções Monetárias",2020,7913638.88,7259011.29,-65.2617704310351,29.4994396805734
"Acre","1.3.2.1.00.0.0 - Juros e Correções Monetárias",2021,39906760.39,33259393.91,358.180771199765,135.160760228061
"Acre","1.3.2.1.00.0.0 - Juros e Correções Monetárias",2022,165355678.63,130275425.27,291.695127164751,529.418111652147
"Acre","1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários",2018,23432427.88,23432427.88,NA,100
"Acre","1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários",2019,20875656.32,20013830.44,-14.5891729935413,85.4108270064587
"Acre","1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários",2020,7385823.3,6774857.38,-66.1491217270451,28.9123150818805
